Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,DATE,DateTime
23:51:00,25.55555555555556,17.77777777777778,62 ,ENE,6 ,0 ,30.03 ,0.0 ,Mostly Cloudy,2020-07-14,2020-07-14 23:51:00
00:51:00,24.444444444444443,17.77777777777778,67 ,ENE,6 ,0 ,30.03 ,0.0 ,Partly Cloudy,2020-07-15,2020-07-15 00:51:00
01:51:00,23.88888888888889,18.88888888888889,73 ,NE,7 ,0 ,30.04 ,0.0 ,Fair,2020-07-15,2020-07-15 01:51:00
02:51:00,23.88888888888889,17.77777777777778,69 ,NE,6 ,0 ,30.05 ,0.0 ,Partly Cloudy,2020-07-15,2020-07-15 02:51:00
03:51:00,23.33333333333333,17.22222222222222,68 ,NE,9 ,0 ,30.06 ,0.0 ,Partly Cloudy,2020-07-15,2020-07-15 03:51:00
04:44:00,22.77777777777778,18.33333333333333,76 ,ENE,8 ,0 ,30.09 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 04:44:00
04:51:00,22.77777777777778,18.33333333333333,76 ,ENE,9 ,0 ,30.09 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 04:51:00
05:23:00,22.77777777777778,18.88888888888889,79 ,NE,8 ,0 ,30.10 ,0.0 ,Partly Cloudy,2020-07-15,2020-07-15 05:23:00
05:51:00,22.22222222222222,18.88888888888889,81 ,NE,5 ,0 ,30.11 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 05:51:00
06:05:00,22.77777777777778,18.88888888888889,79 ,ENE,7 ,0 ,30.11 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 06:05:00
06:51:00,22.77777777777778,18.33333333333333,76 ,E,8 ,0 ,30.12 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 06:51:00
07:45:00,22.77777777777778,17.77777777777778,73 ,NE,9 ,0 ,30.13 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 07:45:00
07:51:00,23.33333333333333,17.77777777777778,71 ,NE,9 ,0 ,30.13 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 07:51:00
08:33:00,24.444444444444443,17.77777777777778,67 ,NE,9 ,0 ,30.15 ,0.0 ,Partly Cloudy,2020-07-15,2020-07-15 08:33:00
08:51:00,23.88888888888889,17.77777777777778,69 ,ENE,9 ,0 ,30.15 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 08:51:00
09:48:00,22.77777777777778,17.77777777777778,73 ,NE,15 ,0 ,30.16 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 09:48:00
09:51:00,23.33333333333333,17.77777777777778,71 ,NE,14 ,0 ,30.16 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 09:51:00
10:15:00,23.88888888888889,17.77777777777778,69 ,ENE,13 ,0 ,30.15 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 10:15:00
10:51:00,25.0,17.77777777777778,64 ,NE,9 ,0 ,30.16 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 10:51:00
11:51:00,26.11111111111111,17.22222222222222,58 ,ENE,13 ,0 ,30.17 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 11:51:00
12:51:00,26.11111111111111,17.22222222222222,58 ,NE,10 ,0 ,30.18 ,0.0 ,Partly Cloudy,2020-07-15,2020-07-15 12:51:00
13:51:00,26.11111111111111,16.666666666666668,56 ,ENE,10 ,0 ,30.18 ,0.0 ,Partly Cloudy,2020-07-15,2020-07-15 13:51:00
14:51:00,26.666666666666668,17.22222222222222,56 ,VAR,6 ,0 ,30.17 ,0.0 ,Partly Cloudy,2020-07-15,2020-07-15 14:51:00
15:51:00,26.666666666666668,16.666666666666668,54 ,ESE,7 ,16 ,30.17 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 15:51:00
16:51:00,27.77777777777778,17.22222222222222,52 ,S,14 ,0 ,30.17 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 16:51:00
17:51:00,26.11111111111111,16.666666666666668,56 ,S,14 ,0 ,30.16 ,0.0 ,Partly Cloudy,2020-07-15,2020-07-15 17:51:00
18:51:00,25.0,16.666666666666668,60 ,SSE,14 ,0 ,30.17 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 18:51:00
19:51:00,24.444444444444443,16.666666666666668,62 ,SE,12 ,0 ,30.18 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 19:51:00
20:48:00,23.88888888888889,17.22222222222222,65 ,SE,12 ,0 ,30.19 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 20:48:00
20:51:00,23.88888888888889,16.666666666666668,64 ,SSE,12 ,0 ,30.19 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 20:51:00
21:51:00,23.33333333333333,16.666666666666668,66 ,SE,12 ,0 ,30.20 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 21:51:00
22:49:00,22.77777777777778,17.22222222222222,69 ,SSE,8 ,0 ,30.21 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 22:49:00
22:51:00,23.33333333333333,16.666666666666668,66 ,SSE,12 ,0 ,30.21 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 22:51:00
23:51:00,23.33333333333333,16.11111111111111,64 ,SE,10 ,0 ,30.21 ,0.0 ,Mostly Cloudy,2020-07-15,2020-07-15 23:51:00
00:47:00,22.77777777777778,16.11111111111111,65 ,SSE,9 ,0 ,30.22 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 00:47:00
00:51:00,23.33333333333333,16.11111111111111,64 ,SE,9 ,0 ,30.22 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 00:51:00
01:47:00,22.77777777777778,16.11111111111111,65 ,SE,7 ,0 ,30.25 ,0.0 ,Cloudy,2020-07-16,2020-07-16 01:47:00
01:51:00,23.33333333333333,16.11111111111111,64 ,SE,9 ,0 ,30.25 ,0.0 ,Cloudy,2020-07-16,2020-07-16 01:51:00
02:27:00,23.33333333333333,16.11111111111111,64 ,SE,12 ,0 ,30.25 ,0.0 ,Cloudy,2020-07-16,2020-07-16 02:27:00
02:51:00,23.33333333333333,16.11111111111111,64 ,SE,10 ,0 ,30.25 ,0.0 ,Cloudy,2020-07-16,2020-07-16 02:51:00
03:21:00,22.77777777777778,16.11111111111111,66 ,SSE,12 ,0 ,30.25 ,0.0 ,Cloudy,2020-07-16,2020-07-16 03:21:00
03:47:00,22.77777777777778,17.22222222222222,69 ,SSE,8 ,0 ,30.25 ,0.0 ,Cloudy,2020-07-16,2020-07-16 03:47:00
03:51:00,22.77777777777778,16.666666666666668,68 ,SSE,8 ,0 ,30.25 ,0.0 ,Cloudy,2020-07-16,2020-07-16 03:51:00
04:46:00,22.77777777777778,16.11111111111111,65 ,SSE,9 ,0 ,30.26 ,0.0 ,Cloudy,2020-07-16,2020-07-16 04:46:00
04:51:00,22.22222222222222,15.555555555555555,66 ,SE,8 ,0 ,30.25 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 04:51:00
05:51:00,22.22222222222222,16.11111111111111,68 ,SE,7 ,0 ,30.27 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 05:51:00
06:51:00,22.22222222222222,16.11111111111111,68 ,ESE,8 ,0 ,30.28 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 06:51:00
07:51:00,22.77777777777778,16.11111111111111,66 ,ESE,8 ,0 ,30.29 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 07:51:00
08:51:00,23.88888888888889,15.0,57 ,ESE,8 ,0 ,30.28 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 08:51:00
09:51:00,23.88888888888889,15.0,57 ,VAR,7 ,0 ,30.28 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 09:51:00
10:51:00,25.0,15.0,54 ,SE,10 ,0 ,30.28 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 10:51:00
11:51:00,25.0,14.444444444444445,52 ,SE,12 ,0 ,30.29 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 11:51:00
12:51:00,26.11111111111111,15.0,50 ,SSE,8 ,18 ,30.28 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 12:51:00
13:51:00,26.11111111111111,14.444444444444445,48 ,SSE,12 ,21 ,30.27 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 13:51:00
14:51:00,26.11111111111111,14.444444444444445,48 ,SE,15 ,24 ,30.26 ,0.0 ,Partly Cloudy,2020-07-16,2020-07-16 14:51:00
15:51:00,26.11111111111111,13.88888888888889,47 ,SSE,13 ,0 ,30.25 ,0.0 ,Partly Cloudy,2020-07-16,2020-07-16 15:51:00
16:51:00,25.0,13.333333333333334,48 ,S,12 ,22 ,30.24 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 16:51:00
17:51:00,24.444444444444443,12.77777777777778,48 ,S,13 ,20 ,30.23 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 17:51:00
18:51:00,23.88888888888889,13.333333333333334,51 ,SE,15 ,21 ,30.23 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 18:51:00
19:51:00,22.77777777777778,13.88888888888889,57 ,S,14 ,0 ,30.23 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 19:51:00
20:51:00,22.22222222222222,13.88888888888889,59 ,SSE,13 ,0 ,30.24 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 20:51:00
21:51:00,22.22222222222222,13.88888888888889,59 ,SSE,10 ,0 ,30.24 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 21:51:00
22:51:00,22.22222222222222,13.333333333333334,57 ,SE,13 ,0 ,30.21 ,0.0 ,Mostly Cloudy,2020-07-16,2020-07-16 22:51:00
23:51:00,21.666666666666668,13.88888888888889,61 ,SSE,9 ,0 ,30.20 ,0.0 ,Partly Cloudy,2020-07-16,2020-07-16 23:51:00
00:51:00,21.666666666666668,14.444444444444445,63 ,SE,9 ,0 ,30.20 ,0.0 ,Mostly Cloudy,2020-07-17,2020-07-17 00:51:00
01:51:00,22.22222222222222,15.0,64 ,SSE,9 ,0 ,30.18 ,0.0 ,Cloudy,2020-07-17,2020-07-17 01:51:00
02:51:00,22.22222222222222,15.555555555555555,66 ,SSE,9 ,0 ,30.16 ,0.0 ,Cloudy,2020-07-17,2020-07-17 02:51:00
03:51:00,22.77777777777778,15.555555555555555,64 ,S,10 ,17 ,30.14 ,0.0 ,Cloudy,2020-07-17,2020-07-17 03:51:00
04:51:00,22.77777777777778,15.555555555555555,64 ,S,12 ,0 ,30.13 ,0.0 ,Cloudy,2020-07-17,2020-07-17 04:51:00
05:51:00,22.77777777777778,16.666666666666668,68 ,S,9 ,0 ,30.14 ,0.0 ,Cloudy,2020-07-17,2020-07-17 05:51:00
06:07:00,22.77777777777778,17.22222222222222,71 ,S,9 ,0 ,30.14 ,0.0 ,Cloudy,2020-07-17,2020-07-17 06:07:00
06:51:00,22.77777777777778,17.77777777777778,73 ,S,10 ,0 ,30.14 ,0.0 ,Light Rain,2020-07-17,2020-07-17 06:51:00
07:51:00,22.77777777777778,18.88888888888889,79 ,S,8 ,0 ,30.13 ,0.0 ,Light Rain,2020-07-17,2020-07-17 07:51:00
08:51:00,22.77777777777778,19.444444444444443,81 ,S,10 ,0 ,30.13 ,0.0 ,Cloudy,2020-07-17,2020-07-17 08:51:00
09:51:00,23.33333333333333,20.0,82 ,S,9 ,0 ,30.11 ,0.0 ,Cloudy,2020-07-17,2020-07-17 09:51:00
10:24:00,23.33333333333333,20.55555555555556,85 ,S,10 ,0 ,30.11 ,0.0 ,Cloudy,2020-07-17,2020-07-17 10:24:00
10:51:00,23.88888888888889,20.55555555555556,82 ,S,9 ,0 ,30.10 ,0.0 ,Light Drizzle,2020-07-17,2020-07-17 10:51:00
11:51:00,25.0,21.11111111111111,79 ,S,8 ,0 ,30.09 ,0.0 ,Cloudy,2020-07-17,2020-07-17 11:51:00
12:51:00,26.11111111111111,20.55555555555556,72 ,S,10 ,0 ,30.07 ,0.0 ,Cloudy,2020-07-17,2020-07-17 12:51:00
13:51:00,26.666666666666668,20.55555555555556,69 ,S,7 ,0 ,30.07 ,0.0 ,Cloudy,2020-07-17,2020-07-17 13:51:00
14:51:00,27.77777777777778,20.55555555555556,65 ,VAR,6 ,0 ,30.05 ,0.0 ,Cloudy,2020-07-17,2020-07-17 14:51:00
15:51:00,30.0,21.11111111111111,59 ,SW,6 ,0 ,30.03 ,0.0 ,Mostly Cloudy,2020-07-17,2020-07-17 15:51:00
15:53:00,29.444444444444443,20.55555555555556,59 ,SW,5 ,0 ,30.03 ,0.0 ,Mostly Cloudy,2020-07-17,2020-07-17 15:53:00
16:51:00,29.444444444444443,21.666666666666668,63 ,S,8 ,0 ,30.01 ,0.0 ,Mostly Cloudy,2020-07-17,2020-07-17 16:51:00
17:51:00,29.444444444444443,21.666666666666668,63 ,VAR,7 ,0 ,30.00 ,0.0 ,Mostly Cloudy,2020-07-17,2020-07-17 17:51:00
18:51:00,29.444444444444443,21.666666666666668,63 ,S,7 ,0 ,29.99 ,0.0 ,Partly Cloudy,2020-07-17,2020-07-17 18:51:00
19:51:00,27.77777777777778,21.666666666666668,69 ,S,9 ,0 ,30.00 ,0.0 ,Partly Cloudy,2020-07-17,2020-07-17 19:51:00
20:51:00,27.77777777777778,22.77777777777778,74 ,S,8 ,0 ,30.01 ,0.0 ,Partly Cloudy,2020-07-17,2020-07-17 20:51:00
21:51:00,27.22222222222222,22.77777777777778,77 ,N,7 ,0 ,30.02 ,0.0 ,Mostly Cloudy,2020-07-17,2020-07-17 21:51:00
22:51:00,25.55555555555556,21.11111111111111,76 ,NE,14 ,0 ,30.03 ,0.0 ,Mostly Cloudy,2020-07-17,2020-07-17 22:51:00
23:51:00,25.55555555555556,21.11111111111111,76 ,N,9 ,0 ,30.04 ,0.0 ,Mostly Cloudy,2020-07-17,2020-07-17 23:51:00
00:51:00,25.0,20.55555555555556,76 ,CALM,0 ,0 ,30.03 ,0.0 ,Mostly Cloudy,2020-07-18,2020-07-18 00:51:00
01:51:00,25.0,20.55555555555556,76 ,CALM,0 ,0 ,30.03 ,0.0 ,Partly Cloudy,2020-07-18,2020-07-18 01:51:00
02:51:00,25.0,21.11111111111111,79 ,NW,5 ,0 ,30.02 ,0.0 ,Partly Cloudy,2020-07-18,2020-07-18 02:51:00
03:51:00,25.0,20.55555555555556,76 ,CALM,0 ,0 ,30.03 ,0.0 ,Partly Cloudy,2020-07-18,2020-07-18 03:51:00
04:51:00,23.88888888888889,20.55555555555556,82 ,E,5 ,0 ,30.03 ,0.0 ,Fair,2020-07-18,2020-07-18 04:51:00
05:51:00,23.33333333333333,21.11111111111111,87 ,ENE,5 ,0 ,30.04 ,0.0 ,Partly Cloudy,2020-07-18,2020-07-18 05:51:00
06:41:00,23.33333333333333,21.11111111111111,87 ,NE,5 ,0 ,30.04 ,0.0 ,Mostly Cloudy,2020-07-18,2020-07-18 06:41:00
06:51:00,23.33333333333333,21.11111111111111,87 ,NE,5 ,0 ,30.04 ,0.0 ,Mostly Cloudy,2020-07-18,2020-07-18 06:51:00
07:06:00,23.33333333333333,21.11111111111111,87 ,ENE,7 ,0 ,30.05 ,0.0 ,Mostly Cloudy,2020-07-18,2020-07-18 07:06:00
07:51:00,23.33333333333333,21.11111111111111,87 ,E,6 ,0 ,30.05 ,0.0 ,Mostly Cloudy,2020-07-18,2020-07-18 07:51:00
08:51:00,25.0,20.55555555555556,76 ,NE,3 ,0 ,30.06 ,0.0 ,Fair,2020-07-18,2020-07-18 08:51:00
09:51:00,27.77777777777778,18.88888888888889,58 ,ENE,6 ,0 ,30.07 ,0.0 ,Fair,2020-07-18,2020-07-18 09:51:00
10:51:00,30.0,15.0,40 ,E,8 ,0 ,30.05 ,0.0 ,Fair,2020-07-18,2020-07-18 10:51:00
11:51:00,30.55555555555556,14.444444444444445,37 ,E,7 ,0 ,30.04 ,0.0 ,Partly Cloudy,2020-07-18,2020-07-18 11:51:00
12:51:00,31.666666666666668,14.444444444444445,35 ,ENE,7 ,0 ,30.02 ,0.0 ,Partly Cloudy,2020-07-18,2020-07-18 12:51:00
13:51:00,32.22222222222222,13.88888888888889,33 ,N,6 ,0 ,30.00 ,0.0 ,Partly Cloudy,2020-07-18,2020-07-18 13:51:00
14:51:00,33.888888888888886,10.555555555555555,24 ,W,9 ,0 ,29.99 ,0.0 ,Partly Cloudy,2020-07-18,2020-07-18 14:51:00
15:51:00,34.44444444444444,13.333333333333334,28 ,CALM,0 ,0 ,29.99 ,0.0 ,Mostly Cloudy,2020-07-18,2020-07-18 15:51:00
16:51:00,34.44444444444444,12.22222222222222,26 ,VAR,7 ,0 ,29.97 ,0.0 ,Mostly Cloudy,2020-07-18,2020-07-18 16:51:00
17:51:00,34.44444444444444,12.22222222222222,26 ,SW,8 ,0 ,29.96 ,0.0 ,Mostly Cloudy,2020-07-18,2020-07-18 17:51:00
18:51:00,31.11111111111111,19.444444444444443,49 ,ESE,13 ,0 ,29.95 ,0.0 ,Mostly Cloudy,2020-07-18,2020-07-18 18:51:00
19:51:00,30.0,19.444444444444443,53 ,SSE,10 ,0 ,29.96 ,0.0 ,Mostly Cloudy,2020-07-18,2020-07-18 19:51:00
20:51:00,28.88888888888889,19.444444444444443,56 ,SSE,12 ,0 ,29.97 ,0.0 ,Mostly Cloudy,2020-07-18,2020-07-18 20:51:00
21:51:00,28.88888888888889,17.77777777777778,51 ,SSE,9 ,0 ,29.97 ,0.0 ,Partly Cloudy,2020-07-18,2020-07-18 21:51:00
22:51:00,29.444444444444443,18.88888888888889,53 ,SSW,7 ,0 ,29.97 ,0.0 ,Partly Cloudy,2020-07-18,2020-07-18 22:51:00
23:51:00,28.33333333333333,19.444444444444443,58 ,SSW,9 ,0 ,29.97 ,0.0 ,Partly Cloudy,2020-07-18,2020-07-18 23:51:00
00:51:00,28.33333333333333,20.0,60 ,SSW,6 ,0 ,29.96 ,0.0 ,Partly Cloudy,2020-07-19,2020-07-19 00:51:00
01:51:00,27.77777777777778,19.444444444444443,60 ,SW,7 ,0 ,29.94 ,0.0 ,Mostly Cloudy,2020-07-19,2020-07-19 01:51:00
02:51:00,27.77777777777778,19.444444444444443,60 ,SSW,7 ,0 ,29.94 ,0.0 ,Mostly Cloudy,2020-07-19,2020-07-19 02:51:00
03:51:00,27.22222222222222,20.0,65 ,SSW,5 ,0 ,29.93 ,0.0 ,Mostly Cloudy,2020-07-19,2020-07-19 03:51:00
04:51:00,26.666666666666668,20.0,67 ,CALM,0 ,0 ,29.93 ,0.0 ,Partly Cloudy,2020-07-19,2020-07-19 04:51:00
05:51:00,27.22222222222222,19.444444444444443,62 ,SSW,7 ,0 ,29.94 ,0.0 ,Mostly Cloudy,2020-07-19,2020-07-19 05:51:00
06:51:00,27.77777777777778,19.444444444444443,60 ,CALM,0 ,0 ,29.95 ,0.0 ,Mostly Cloudy,2020-07-19,2020-07-19 06:51:00
07:51:00,29.444444444444443,17.77777777777778,49 ,SW,6 ,0 ,29.95 ,0.0 ,Mostly Cloudy,2020-07-19,2020-07-19 07:51:00
08:51:00,31.11111111111111,16.666666666666668,42 ,SW,10 ,0 ,29.94 ,0.0 ,Mostly Cloudy,2020-07-19,2020-07-19 08:51:00
09:51:00,32.22222222222222,18.33333333333333,43 ,SW,8 ,0 ,29.93 ,0.0 ,Mostly Cloudy,2020-07-19,2020-07-19 09:51:00
10:51:00,33.333333333333336,18.33333333333333,41 ,SSW,10 ,0 ,29.91 ,0.0 ,Partly Cloudy,2020-07-19,2020-07-19 10:51:00
11:51:00,34.44444444444444,18.33333333333333,38 ,SW,13 ,0 ,29.90 ,0.0 ,Partly Cloudy,2020-07-19,2020-07-19 11:51:00
12:51:00,35.0,18.33333333333333,37 ,SSW,13 ,22 ,29.89 ,0.0 ,Mostly Cloudy,2020-07-19,2020-07-19 12:51:00
13:51:00,35.55555555555556,18.33333333333333,36 ,SW,15 ,22 ,29.88 ,0.0 ,Mostly Cloudy,2020-07-19,2020-07-19 13:51:00
14:13:00,35.0,20.0,41 ,S,16 ,23 ,29.87 ,0.0 ,Fair,2020-07-19,2020-07-19 14:13:00
14:51:00,34.44444444444444,20.55555555555556,44 ,SSE,17 ,0 ,29.88 ,0.0 ,Mostly Cloudy,2020-07-19,2020-07-19 14:51:00
15:51:00,33.888888888888886,20.0,44 ,S,17 ,0 ,29.86 ,0.0 ,Partly Cloudy,2020-07-19,2020-07-19 15:51:00
16:51:00,32.77777777777778,20.0,47 ,S,18 ,25 ,29.85 ,0.0 ,Partly Cloudy,2020-07-19,2020-07-19 16:51:00
17:51:00,32.22222222222222,19.444444444444443,46 ,S,15 ,0 ,29.84 ,0.0 ,Partly Cloudy,2020-07-19,2020-07-19 17:51:00
18:51:00,31.666666666666668,21.666666666666668,55 ,S,14 ,0 ,29.84 ,0.0 ,Partly Cloudy,2020-07-19,2020-07-19 18:51:00
19:51:00,30.0,22.22222222222222,63 ,S,9 ,0 ,29.83 ,0.0 ,Partly Cloudy,2020-07-19,2020-07-19 19:51:00
20:51:00,30.0,22.77777777777778,65 ,S,13 ,0 ,29.83 ,0.0 ,Partly Cloudy,2020-07-19,2020-07-19 20:51:00
21:51:00,29.444444444444443,22.77777777777778,67 ,S,12 ,0 ,29.84 ,0.0 ,Partly Cloudy,2020-07-19,2020-07-19 21:51:00
22:51:00,30.55555555555556,20.0,53 ,SSW,10 ,0 ,29.85 ,0.0 ,Mostly Cloudy,2020-07-19,2020-07-19 22:51:00
23:51:00,30.0,18.88888888888889,51 ,SSW,12 ,0 ,29.83 ,0.0 ,Mostly Cloudy,2020-07-19,2020-07-19 23:51:00
00:51:00,29.444444444444443,20.0,57 ,SSW,14 ,0 ,29.82 ,0.0 ,Mostly Cloudy,2020-07-20,2020-07-20 00:51:00
01:51:00,29.444444444444443,21.666666666666668,63 ,SSW,8 ,0 ,29.82 ,0.0 ,Mostly Cloudy,2020-07-20,2020-07-20 01:51:00
02:51:00,29.444444444444443,22.77777777777778,67 ,SW,7 ,0 ,29.82 ,0.0 ,Mostly Cloudy,2020-07-20,2020-07-20 02:51:00
03:51:00,28.88888888888889,22.77777777777778,69 ,SSW,8 ,0 ,29.80 ,0.0 ,Mostly Cloudy,2020-07-20,2020-07-20 03:51:00
04:51:00,29.444444444444443,23.33333333333333,69 ,W,5 ,0 ,29.81 ,0.0 ,Mostly Cloudy,2020-07-20,2020-07-20 04:51:00
05:51:00,29.444444444444443,23.33333333333333,69 ,SW,5 ,0 ,29.81 ,0.0 ,Mostly Cloudy,2020-07-20,2020-07-20 05:51:00
06:51:00,29.444444444444443,23.33333333333333,69 ,WNW,9 ,0 ,29.83 ,0.0 ,Mostly Cloudy,2020-07-20,2020-07-20 06:51:00
07:51:00,29.444444444444443,23.33333333333333,69 ,NW,3 ,0 ,29.83 ,0.0 ,Mostly Cloudy,2020-07-20,2020-07-20 07:51:00
08:51:00,30.0,22.77777777777778,65 ,NW,7 ,0 ,29.84 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 08:51:00
09:51:00,31.666666666666668,22.22222222222222,57 ,VAR,6 ,0 ,29.83 ,0.0 ,Mostly Cloudy,2020-07-20,2020-07-20 09:51:00
10:51:00,32.77777777777778,21.11111111111111,50 ,NW,6 ,0 ,29.82 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 10:51:00
11:51:00,33.888888888888886,21.11111111111111,47 ,VAR,6 ,0 ,29.81 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 11:51:00
12:51:00,34.44444444444444,19.444444444444443,41 ,WNW,9 ,0 ,29.81 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 12:51:00
13:51:00,34.44444444444444,20.0,43 ,WSW,9 ,0 ,29.79 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 13:51:00
14:51:00,35.0,19.444444444444443,40 ,W,9 ,0 ,29.79 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 14:51:00
15:51:00,35.0,18.33333333333333,37 ,NW,12 ,22 ,29.78 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 15:51:00
16:51:00,35.0,17.22222222222222,34 ,WSW,14 ,0 ,29.78 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 16:51:00
17:51:00,35.0,16.666666666666668,33 ,WNW,9 ,0 ,29.78 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 17:51:00
18:51:00,34.44444444444444,16.11111111111111,33 ,WNW,16 ,0 ,29.79 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 18:51:00
19:51:00,33.888888888888886,16.11111111111111,34 ,WSW,15 ,0 ,29.81 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 19:51:00
20:51:00,32.77777777777778,16.666666666666668,38 ,WNW,14 ,0 ,29.84 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 20:51:00
21:51:00,31.11111111111111,17.77777777777778,45 ,NNW,12 ,0 ,29.86 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 21:51:00
22:51:00,31.11111111111111,16.11111111111111,40 ,NNW,9 ,0 ,29.88 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 22:51:00
23:51:00,30.0,16.11111111111111,43 ,NNW,5 ,0 ,29.89 ,0.0 ,Partly Cloudy,2020-07-20,2020-07-20 23:51:00
00:51:00,29.444444444444443,16.666666666666668,46 ,NNW,6 ,0 ,29.91 ,0.0 ,Fair,2020-07-21,2020-07-21 00:51:00
01:51:00,28.88888888888889,16.666666666666668,47 ,NW,7 ,0 ,29.91 ,0.0 ,Partly Cloudy,2020-07-21,2020-07-21 01:51:00
02:51:00,28.33333333333333,17.22222222222222,51 ,NW,3 ,0 ,29.92 ,0.0 ,Partly Cloudy,2020-07-21,2020-07-21 02:51:00
03:51:00,27.77777777777778,17.22222222222222,52 ,NE,6 ,0 ,29.94 ,0.0 ,Partly Cloudy,2020-07-21,2020-07-21 03:51:00
04:51:00,26.11111111111111,17.77777777777778,60 ,NE,5 ,0 ,29.95 ,0.0 ,Partly Cloudy,2020-07-21,2020-07-21 04:51:00
05:51:00,26.666666666666668,18.33333333333333,60 ,NE,3 ,0 ,29.96 ,0.0 ,Mostly Cloudy,2020-07-21,2020-07-21 05:51:00
06:51:00,26.666666666666668,18.33333333333333,60 ,NE,5 ,0 ,29.97 ,0.0 ,Partly Cloudy,2020-07-21,2020-07-21 06:51:00
07:51:00,28.33333333333333,16.666666666666668,49 ,ENE,5 ,0 ,29.98 ,0.0 ,Fair,2020-07-21,2020-07-21 07:51:00
08:51:00,29.444444444444443,16.11111111111111,44 ,ENE,6 ,0 ,29.99 ,0.0 ,Fair,2020-07-21,2020-07-21 08:51:00
09:51:00,30.0,16.11111111111111,43 ,NE,7 ,0 ,29.99 ,0.0 ,Fair,2020-07-21,2020-07-21 09:51:00
10:51:00,30.55555555555556,16.11111111111111,41 ,NE,7 ,0 ,30.00 ,0.0 ,Fair,2020-07-21,2020-07-21 10:51:00
11:51:00,32.22222222222222,16.11111111111111,38 ,WNW,5 ,0 ,29.99 ,0.0 ,Fair,2020-07-21,2020-07-21 11:51:00
12:51:00,32.77777777777778,16.11111111111111,36 ,SW,7 ,0 ,29.99 ,0.0 ,Partly Cloudy,2020-07-21,2020-07-21 12:51:00
13:51:00,33.888888888888886,15.555555555555555,33 ,SW,6 ,0 ,29.98 ,0.0 ,Partly Cloudy,2020-07-21,2020-07-21 13:51:00
